;species;subsp;lat;lon;collectionCode;year;basis
348;Crax fasciolata;NA;-18.4148;-61.929;EBIRD;2019;GBIF
349;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
350;Crax fasciolata;NA;-17.3218;-56.6928;EBIRD;2019;GBIF
351;Crax fasciolata;NA;-16.369;-56.6379;EBIRD;2014;GBIF
352;Crax fasciolata;NA;-17.3658;-56.7802;EBIRD;2019;GBIF
353;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
354;Crax fasciolata;NA;-17.3657;-56.7802;EBIRD;2019;GBIF
355;Crax fasciolata;NA;-20.4547;-54.5773;EBIRD;2019;GBIF
356;Crax fasciolata;NA;-16.4989;-56.4131;EBIRD;2019;GBIF
357;Crax fasciolata;NA;-19.9543;-56.3043;EBIRD;2013;GBIF
358;Crax fasciolata;NA;-6.49842;-50.0252;EBIRD;2019;GBIF
359;Crax fasciolata;NA;-6.32993;-50.4213;EBIRD;2019;GBIF
360;Crax fasciolata;NA;-19.5846;-56.0874;EBIRD;2014;GBIF
361;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2019;GBIF
362;Crax fasciolata;NA;-17.1027;-56.943;EBIRD;2008;GBIF
363;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
364;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
365;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
366;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
367;Crax fasciolata;NA;-16.749;-56.8594;EBIRD;2017;GBIF
368;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2016;GBIF
369;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2016;GBIF
370;Crax fasciolata;NA;-10.7347;-49.8567;EBIRD;2019;GBIF
371;Crax fasciolata;NA;-16.3882;-56.5896;EBIRD;2019;GBIF
372;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
373;Crax fasciolata;NA;-16.4989;-56.413;EBIRD;2019;GBIF
374;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
375;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
376;Crax fasciolata;NA;-17.1027;-56.943;EBIRD;2019;GBIF
377;Crax fasciolata;NA;-22.4614;-53.1006;EBIRD_BRA;2019;GBIF
378;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2019;GBIF
379;Crax fasciolata;NA;-20.4547;-54.5773;EBIRD_BRA;2012;GBIF
380;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
381;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2019;GBIF
382;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2019;GBIF
383;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD_ARG;2018;GBIF
384;Crax fasciolata;NA;-15.8248;-48.9952;EBIRD;2016;GBIF
385;Crax fasciolata;NA;-15.1764;-56.8493;EBIRD;2019;GBIF
386;Crax fasciolata;NA;-20.3132;-46.5276;EBIRD;2019;GBIF
387;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD_CAMERICA;2001;GBIF
388;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
389;Crax fasciolata;NA;-18.7862;-52.9847;EBIRD;2019;GBIF
390;Crax fasciolata;NA;-15.6369;-57.1869;EBIRD;2019;GBIF
391;Crax fasciolata;NA;-16.346;-55.863;EBIRD;2019;GBIF
392;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
393;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2005;GBIF
394;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
395;Crax fasciolata;NA;-21.1264;-56.485;EBIRD;2018;GBIF
396;Crax fasciolata;NA;-10.7347;-49.8567;EBIRD;2019;GBIF
397;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
398;Crax fasciolata;NA;-16.9996;-48.4282;EBIRD;2019;GBIF
399;Crax fasciolata;NA;-19.9543;-56.3043;EBIRD;2018;GBIF
400;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2019;GBIF
401;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2008;GBIF
402;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
403;Crax fasciolata;NA;-25.9696;-58.4573;EBIRD_ARG;2006;GBIF
404;Crax fasciolata;NA;-16.3446;-55.8631;EBIRD;2019;GBIF
405;Crax fasciolata;NA;-18.261;-52.8884;EBIRD_BRA;2019;GBIF
406;Crax fasciolata;NA;-21.4194;-56.3935;EBIRD_BRA;2019;GBIF
407;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2018;GBIF
408;Crax fasciolata;NA;-18.428;-53.1589;EBIRD;2019;GBIF
409;Crax fasciolata;NA;-17.1872;-56.5923;EBIRD;2019;GBIF
410;Crax fasciolata;NA;-16.7486;-56.8642;EBIRD;2019;GBIF
411;Crax fasciolata;NA;-21.4711;-54.3942;EBIRD_BRA;2010;GBIF
412;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
413;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
414;Crax fasciolata;NA;-19.257;-55.7865;EBIRD;2019;GBIF
415;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
416;Crax fasciolata;NA;-17.3249;-56.7302;EBIRD;2019;GBIF
417;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
418;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
419;Crax fasciolata;NA;-9.45022;-55.898;EBIRD;2019;GBIF
420;Crax fasciolata;NA;-22.4614;-53.1006;EBIRD_BRA;2019;GBIF
421;Crax fasciolata;NA;-17.3172;-56.7177;EBIRD;2019;GBIF
422;Crax fasciolata;NA;-17.361;-56.7658;EBIRD;2019;GBIF
423;Crax fasciolata;NA;-17.4138;-56.5506;EBIRD_BRA;2019;GBIF
424;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2019;GBIF
425;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
426;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2019;GBIF
427;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2019;GBIF
428;Crax fasciolata;NA;-14.5276;-51.6926;EBIRD;2019;GBIF
429;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2019;GBIF
430;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
431;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
432;Crax fasciolata;NA;-10.7347;-49.8568;EBIRD_ARG;2019;GBIF
433;Crax fasciolata;NA;-16.4824;-56.6937;EBIRD_TX;2019;GBIF
434;Crax fasciolata;NA;-15.729;-47.942;EBIRD_BRA;2019;GBIF
435;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2012;GBIF
436;Crax fasciolata;NA;-16.6788;-56.8121;EBIRD;2019;GBIF
437;Crax fasciolata;NA;-18.5063;-57.4529;EBIRD_BRA;2019;GBIF
438;Crax fasciolata;NA;-6.06996;-50.0724;EBIRD;2019;GBIF
439;Crax fasciolata;NA;-25.2425;-58.9856;EBIRD_ARG;2019;GBIF
440;Crax fasciolata;NA;-16.7842;-56.844;EBIRD_CAMERICA;2001;GBIF
441;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
442;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2019;GBIF
443;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
444;Crax fasciolata;NA;-25.932;-58.2185;EBIRD_ARG;2019;GBIF
445;Crax fasciolata;NA;-17.3218;-56.6928;EBIRD;2019;GBIF
446;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
447;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
448;Crax fasciolata;NA;-20.788;-51.7029;EBIRD;2015;GBIF
449;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2018;GBIF
450;Crax fasciolata;NA;-6.08823;-50.0345;EBIRD;2019;GBIF
451;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2019;GBIF
452;Crax fasciolata;NA;-16.7488;-56.8601;EBIRD;2019;GBIF
453;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
454;Crax fasciolata;NA;-16.5414;-57.052;EBIRD;2008;GBIF
455;Crax fasciolata;NA;-16.7496;-56.8596;EBIRD;2014;GBIF
456;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
457;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2019;GBIF
458;Crax fasciolata;NA;-16.4069;-56.6699;EBIRD;2019;GBIF
459;Crax fasciolata;NA;-21.1715;-56.4459;EBIRD_BRA;2011;GBIF
460;Crax fasciolata;NA;-16.5131;-56.3778;EBIRD_BRA;2019;GBIF
461;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
462;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
463;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2013;GBIF
464;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD_CAN;2019;GBIF
465;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
466;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
467;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
468;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
469;Crax fasciolata;NA;-18.9893;-48.2774;EBIRD;2001;GBIF
470;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
471;Crax fasciolata;NA;-15.9214;-56.4386;EBIRD;2008;GBIF
472;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
473;Crax fasciolata;NA;-16.3791;-56.6212;EBIRD;2019;GBIF
474;Crax fasciolata;NA;-20.0165;-48.9853;EBIRD_BRA;2019;GBIF
475;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2013;GBIF
476;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
477;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD_BRA;2008;GBIF
478;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
479;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
480;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2019;GBIF
481;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2019;GBIF
482;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
483;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2019;GBIF
484;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2019;GBIF
485;Crax fasciolata;NA;-16.9996;-48.4282;EBIRD;2019;GBIF
486;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
487;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
488;Crax fasciolata;NA;-6.04282;-50.121;EBIRD;2019;GBIF
489;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD_BRA;2019;GBIF
490;Crax fasciolata;NA;-16.3609;-56.6469;EBIRD;2018;GBIF
491;Crax fasciolata;NA;-17.0274;-61.8625;EBIRD;2019;GBIF
492;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2012;GBIF
493;Crax fasciolata;NA;-17.3218;-56.6928;EBIRD;2019;GBIF
494;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD;2019;GBIF
495;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2019;GBIF
496;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD_MA;2019;GBIF
497;Crax fasciolata;NA;-20.5028;-54.6188;EBIRD;2019;GBIF
498;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2019;GBIF
499;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2018;GBIF
500;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
501;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2017;GBIF
502;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
503;Crax fasciolata;NA;-16.748;-56.8571;EBIRD;2017;GBIF
504;Crax fasciolata;NA;-19.5778;-56.1507;EBIRD_CAN;2019;GBIF
505;Crax fasciolata;NA;-17.3311;-56.5949;EBIRD;2019;GBIF
506;Crax fasciolata;NA;-16.6006;-56.7296;EBIRD;2019;GBIF
507;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2019;GBIF
508;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
509;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
510;Crax fasciolata;NA;-17.3651;-56.7741;EBIRD;2019;GBIF
511;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
512;Crax fasciolata;NA;-16.5705;-56.7271;EBIRD;2019;GBIF
513;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
514;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2019;GBIF
515;Crax fasciolata;NA;-16.7583;-56.8777;EBIRD;2019;GBIF
516;Crax fasciolata;NA;-9.56669;-55.9139;EBIRD;2019;GBIF
517;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
518;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2019;GBIF
519;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
520;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD;2019;GBIF
521;Crax fasciolata;NA;-16.5019;-56.4113;EBIRD_BRA;2019;GBIF
522;Crax fasciolata;NA;-19.5053;-46.5573;EBIRD;2019;GBIF
523;Crax fasciolata;NA;-18.4353;-52.0479;EBIRD;2010;GBIF
524;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
525;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
526;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
527;Crax fasciolata;NA;-6.08675;-50.2312;EBIRD;2019;GBIF
528;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2017;GBIF
529;Crax fasciolata;NA;-19.4707;-56.9101;EBIRD_BRA;2019;GBIF
530;Crax fasciolata;NA;-17.5086;-56.8634;EBIRD;2017;GBIF
531;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2019;GBIF
532;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
533;Crax fasciolata;NA;-15.7596;-57.1535;EBIRD;2019;GBIF
534;Crax fasciolata;NA;-20.4489;-54.56;EBIRD_BRA;2012;GBIF
535;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
536;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD_CAN;2019;GBIF
537;Crax fasciolata;NA;-17.3218;-56.6928;EBIRD;2019;GBIF
538;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
539;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
540;Crax fasciolata;NA;-16.499;-56.4129;EBIRD_BRA;2019;GBIF
541;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
542;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2017;GBIF
543;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2018;GBIF
544;Crax fasciolata;NA;-17.1027;-56.943;EBIRD;2019;GBIF
545;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
546;Crax fasciolata;NA;-19.9543;-56.3043;EBIRD;2013;GBIF
547;Crax fasciolata;NA;-20.1387;-46.8084;EBIRD;2019;GBIF
548;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2019;GBIF
549;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
550;Crax fasciolata;NA;-9.98006;-50.037;EBIRD;2019;GBIF
551;Crax fasciolata;NA;-16.7486;-56.8572;EBIRD;2019;GBIF
552;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
553;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
554;Crax fasciolata;NA;-17.3061;-56.7166;EBIRD;2019;GBIF
555;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2019;GBIF
556;Crax fasciolata;NA;-9.79127;-56.3285;EBIRD;2019;GBIF
557;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2019;GBIF
558;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
559;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
560;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2019;GBIF
561;Crax fasciolata;NA;-17.5659;-52.5576;EBIRD;2018;GBIF
562;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2019;GBIF
563;Crax fasciolata;NA;-17.3293;-56.7517;EBIRD;2014;GBIF
564;Crax fasciolata;NA;-15.1764;-56.8493;EBIRD;2019;GBIF
565;Crax fasciolata;NA;-17.3225;-56.7355;EBIRD;2019;GBIF
566;Crax fasciolata;NA;-17.8325;-57.341;EBIRD_BRA;2019;GBIF
567;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
568;Crax fasciolata;NA;-10.7347;-49.8567;EBIRD;2019;GBIF
569;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
570;Crax fasciolata;NA;-17.2992;-56.8381;EBIRD;2019;GBIF
571;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
572;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
573;Crax fasciolata;NA;-20.8111;-51.7647;EBIRD;2015;GBIF
574;Crax fasciolata;NA;-16.5031;-56.7454;EBIRD_BRA;2019;GBIF
575;Crax fasciolata;NA;-16.4069;-56.6699;EBIRD;2011;GBIF
576;Crax fasciolata;NA;-20.0858;-56.6154;EBIRD;2009;GBIF
577;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
578;Crax fasciolata;NA;-17.3665;-56.7742;EBIRD;2018;GBIF
579;Crax fasciolata;NA;-6.06996;-50.0724;EBIRD;2019;GBIF
580;Crax fasciolata;NA;-21.7138;-57.6773;EBIRD;2019;GBIF
581;Crax fasciolata;NA;-9.0533;-56.5855;EBIRD;2019;GBIF
582;Crax fasciolata;NA;-21.4908;-56.4006;EBIRD_BRA;2019;GBIF
583;Crax fasciolata;NA;-17.8174;-57.2989;EBIRD;2018;GBIF
584;Crax fasciolata;NA;-17.1174;-56.9292;EBIRD;2019;GBIF
585;Crax fasciolata;NA;-6.08823;-50.0345;EBIRD;2019;GBIF
586;Crax fasciolata;NA;-17.3149;-56.7183;EBIRD;2019;GBIF
587;Crax fasciolata;NA;-17.5907;-54.7514;EBIRD_BRA;2019;GBIF
588;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2019;GBIF
589;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
590;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2019;GBIF
591;Crax fasciolata;NA;-20.0956;-55.9648;EBIRD;2019;GBIF
592;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2015;GBIF
593;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
594;Crax fasciolata;NA;-16.4569;-56.6913;EBIRD;2017;GBIF
595;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
596;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2018;GBIF
597;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
598;Crax fasciolata;NA;-6.08823;-50.0345;EBIRD;2019;GBIF
599;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
600;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
601;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
602;Crax fasciolata;NA;-19.9526;-56.3044;EBIRD;2019;GBIF
603;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2014;GBIF
604;Crax fasciolata;NA;-16.3884;-56.5914;EBIRD;2019;GBIF
605;Crax fasciolata;NA;-19.9543;-56.3043;EBIRD;2013;GBIF
606;Crax fasciolata;NA;-16.6196;-56.7347;EBIRD;2019;GBIF
607;Crax fasciolata;NA;-21.5596;-53.6749;EBIRD;2019;GBIF
608;Crax fasciolata;NA;-9.0626;-56.5948;EBIRD;2019;GBIF
609;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
610;Crax fasciolata;NA;-16.7842;-56.844;EBIRD_CAMERICA;2001;GBIF
611;Crax fasciolata;NA;-16.7481;-56.8568;EBIRD;2019;GBIF
612;Crax fasciolata;NA;-17.1192;-56.6342;EBIRD;2019;GBIF
613;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
614;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
615;Crax fasciolata;NA;-16.7842;-56.844;EBIRD;2018;GBIF
616;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
617;Crax fasciolata;NA;-19.0186;-57.5516;EBIRD;2019;GBIF
618;Crax fasciolata;NA;-6.06071;-50.0608;EBIRD;2019;GBIF
619;Crax fasciolata;NA;-6.08902;-49.8436;EBIRD;2019;GBIF
620;Crax fasciolata;NA;-9.31073;-49.9581;EBIRD;2019;GBIF
621;Crax fasciolata;NA;-14.1821;-47.7726;EBIRD;2019;GBIF
622;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
623;Crax fasciolata;NA;-11.6158;-47.6492;EBIRD;2019;GBIF
624;Crax fasciolata;NA;-16.3786;-56.6211;EBIRD;2009;GBIF
625;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
626;Crax fasciolata;NA;-19.5772;-56.1509;EBIRD;2017;GBIF
627;Crax fasciolata;NA;-6.02021;-50.5836;EBIRD;2019;GBIF
628;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
629;Crax fasciolata;NA;-17.3225;-56.7355;EBIRD;2019;GBIF
630;Crax fasciolata;NA;-17.409;-56.8324;EBIRD;2019;GBIF
631;Crax fasciolata;NA;-17.0274;-61.8625;EBIRD;2019;GBIF
632;Crax fasciolata;NA;-16.8946;-56.845;EBIRD;2019;GBIF
633;Crax fasciolata;NA;-16.6006;-56.7296;EBIRD;2019;GBIF
634;Crax fasciolata;NA;-16.6207;-56.7353;EBIRD;2019;GBIF
635;Crax fasciolata;NA;-6.45388;-50.1486;EBIRD;2019;GBIF
636;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
637;Crax fasciolata;NA;-9.24665;-55.988;EBIRD;2019;GBIF
638;Crax fasciolata;NA;-16.369;-56.6379;EBIRD;2014;GBIF
639;Crax fasciolata;NA;-15.444;-55.8247;EBIRD;2014;GBIF
640;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
641;Crax fasciolata;NA;-9.56669;-55.9139;EBIRD;2019;GBIF
642;Crax fasciolata;NA;-10.7347;-49.8567;EBIRD;2019;GBIF
643;Crax fasciolata;NA;-9.61459;-55.9322;EBIRD;2019;GBIF
644;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
645;Crax fasciolata;NA;-9.97933;-50.0365;EBIRD;2019;GBIF
646;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2018;GBIF
647;Crax fasciolata;NA;-8.66805;-49.2142;EBIRD;2017;GBIF
648;Crax fasciolata;NA;-17.9021;-52.9982;EBIRD;2019;GBIF
649;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD_MA;2019;GBIF
650;Crax fasciolata;NA;-6.05991;-50.0633;EBIRD;2019;GBIF
651;Crax fasciolata;NA;-9.45022;-55.898;EBIRD;2019;GBIF
652;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
653;Crax fasciolata;NA;-9.61459;-55.9322;EBIRD;2019;GBIF
654;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2017;GBIF
655;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
656;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
657;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
658;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
659;Crax fasciolata;NA;-16.5044;-56.6752;EBIRD;2019;GBIF
660;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2019;GBIF
661;Crax fasciolata;NA;-18.2637;-52.8918;EBIRD;2019;GBIF
662;Crax fasciolata;NA;-9.45022;-55.898;EBIRD;2019;GBIF
663;Crax fasciolata;NA;-19.9325;-55.0766;EBIRD_BRA;2009;GBIF
664;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
665;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
666;Crax fasciolata;NA;-6.08823;-50.0345;EBIRD;2019;GBIF
667;Crax fasciolata;NA;-17.3218;-56.6928;EBIRD;2019;GBIF
668;Crax fasciolata;NA;-6.06961;-50.0626;EBIRD;2019;GBIF
669;Crax fasciolata;NA;-16.5122;-56.7118;EBIRD;2019;GBIF
670;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2019;GBIF
671;Crax fasciolata;NA;-9.59753;-55.9315;EBIRD;2019;GBIF
672;Crax fasciolata;NA;-17.2826;-56.6988;EBIRD;2019;GBIF
673;Crax fasciolata;NA;-16.346;-55.863;EBIRD;2019;GBIF
674;Crax fasciolata;NA;-20.6374;-56.7191;EBIRD;2019;GBIF
675;Crax fasciolata;NA;-16.3786;-56.6208;EBIRD;2016;GBIF
676;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2000;GBIF
677;Crax fasciolata;NA;-16.7486;-56.8572;EBIRD;2019;GBIF
678;Crax fasciolata;NA;-16.5031;-56.7453;EBIRD;2019;GBIF
679;Crax fasciolata;NA;-16.7486;-56.8572;EBIRD;2019;GBIF
680;Crax fasciolata;NA;-18.5779;-46.3422;EBIRD;2019;GBIF
681;Crax fasciolata;NA;-18.261;-52.8884;EBIRD;2015;GBIF
682;Crax fasciolata;NA;-17.5393;-56.0083;EBIRD;2010;GBIF
683;Crax fasciolata;NA;-16.7481;-56.8575;EBIRD;2012;GBIF
684;Crax fasciolata;NA;-17.3645;-56.7751;EBIRD;2019;GBIF
685;Crax fasciolata;NA;-21.4804;-56.3962;EBIRD;2019;GBIF
686;Crax fasciolata;NA;-19.9543;-56.3043;EBIRD;2013;GBIF
687;Crax fasciolata;NA;-16.7581;-56.8772;EBIRD;2019;GBIF
688;Crax fasciolata;NA;-16.4984;-56.4084;EBIRD_BRA;2019;GBIF
689;Crax fasciolata;NA;-9.59726;-55.9311;EBIRD;2015;GBIF
690;Crax fasciolata;NA;-26.8058;-59.6139;EBIRD;2007;GBIF
691;Crax fasciolata;NA;-9.05418;-56.5863;EBIRD;2019;GBIF
692;Crax fasciolata;NA;-6.06451;-50.059;EBIRD;2019;GBIF
